수집날짜,뉴스 보도 날짜,수집국가,제목,내용,링크,언론사,번역완료,카테고리
2025-12-19 17:34:16,"Fri, 19 Dec 2025 12:20:00 +0900",en-US,밴쿠버 화이트캡스가 골키퍼 다카오카 요헤이와 2027년까지 재계약을 체결했습니다.,"밴쿠버 화이트캡스는 목요일 골키퍼 타카오카 요헤이와 2027년 6월까지 재계약했다.

29세의 타카오카는 2025년에 리그 최다인 13번의 클린 시트를 기록하며 MLS 올스타 및 올해의 골키퍼 최종 후보에 올랐다.

그는 2023년 일본 요코하마 F. 마리노스에서 이적해온 이후 모든 대회에서 129번 선발 출전하여 35번의 무실점 경기를 기록했다.

스포츠 디렉터 악셀 슈스터는 ""2023년 입단 이후 타카오카는 우리 클럽의 핵심 인물이 되었으며, 왜 그가 리그 최고의 선수 중 한 명으로 여겨지는지를 꾸준히 보여주었습니다.""라며 ""경기장에서의 활약 외에도 그는 뛰어난 인격을 갖춘 완벽한 프로 선수이며, 그를 다시 맞이하게 되어 매우 기쁩니다.""라고 말했다.

타카오카는 밴쿠버가 캐나다 챔피언십에서 3회 연속 우승하는 데 기여했다. 2025년에 화이트캡스는 MLS컵 결승전과 CONCACAF 챔피언스컵 결승전에 진출했다.

타카오카는 ""입단 첫날부터 클럽 전체에서 사랑과 지지를 느꼈고, 다시 한번 도전할 생각에 설렙니다.""라며 ""BC 플레이스에서 모든 분들을 다시 뵙기를 기대합니다. 우리의 최고의 시즌은 아직 오지 않았고, 내년에 모든 트로피를 획득합시다.""라고 말했다.

수요일 늦은 밤, 화이트캡스는 자체 육성 수비수 미하일 게라시멘코프와 2027-28 시즌까지 계약하고 2028-29 시즌에 대한 옵션을 포함했다고 발표했다.

20세의 몰도바 국가대표인 그는 2025년 캐나다 프리미어 리그의 캐벌리 FC에 임대되어 30경기에서 2골 4도움을 기록했다.",https://www.japantimes.co.jp/sports/2025/12/19/soccer/whitecaps-yohei-takaoka-2027/,재팬 타임즈,True,Others
2025-12-19 17:34:17,"Fri, 19 Dec 2025 11:48:00 +0900",en-US,"자민당, 소득세 기준점 관련 민진당과 합의","예상치 못한 행보로 집권 자유민주당은 2026 회계연도 예산 심의에서 국민민주당(DPP)의 지지를 확보하기 위해 소득세 기준선을 178만 엔(11,400달러)으로 상향 조정하는 데 합의했다고 목요일 밝혔다.

이번 합의는 DPP가 소득세 기준선 상향 조치를 옹호하며 지난 10월 하원 선거에서 의석수를 4배로 늘린 승리 이후 1년간의 논쟁에 종지부를 찍는 것이다. 이는 또한 정부와 DPP 간의 더 깊은 협력 가능성을 보여준다.

다마키 유이치로 DPP 대표는 다카이치 사나에 총리와 회담 후 목요일 저녁 기자회견에서 ""임무 완수""라며 환하게 웃었다. 다카이치 총리는 자민당 총재 자격으로 합의에 서명했다.",https://www.japantimes.co.jp/news/2025/12/19/japan/politics/tax-agreement-ldp-dpp/,재팬 타임즈,True,Politics
2025-12-19 17:34:18,"Fri, 19 Dec 2025 11:33:00 +0900",en-US,가타야마 전 총무상이 90세로 사망,"일본유신회 공동대표를 지낸 가타야마 도라노스케 전 총무상이 29일 도쿄의 한 병원에서 노환으로 별세했다. 향년 90세.

오카야마현 출신인 가타야마 씨는 1989년 자유민주당 소속으로 오카야마 선거구에 출마해 참의원에 처음 당선됐다.

그는 2007년 참의원 선거에서 낙선하기 전까지 총무상과 자민당 참의원 간사장을 역임했다.

가타야마 씨는 2010년 자민당을 탈당해 당시 존재했던 일본의 기상당 후보로 출마, 같은 해 참의원 선거에서 당선됐다. 이후 일본유신회의 전신인 오사카 유신회에 합류했다.

그는 참의원 최고령 의원으로서 국회 질의에서 자신의 의견을 개진하는 것으로 알려졌다.

2022년 선거에 불출마를 결정하며 정계에서 은퇴했으며, 참의원 의원을 총 5선 지냈다. 2023년에는 정부로부터 욱일대수장을 받았다.

일본유신회 소속 참의원 가타야마 다이스케 의원은 그의 차남이다.",https://www.japantimes.co.jp/news/2025/12/19/japan/politics/toranosuke-katayama-obituary/,재팬 타임즈,True,Politics
2025-12-19 17:34:19,"Fri, 19 Dec 2025 11:30:00 +0900",en-US,연말연시에 해외여행을 떠나는 일본인이 100만 명에 달할 것으로 추정됩니다.,"JTB 조사에 따르면 연말연시 해외여행을 떠나는 일본인 수가 전년 대비 31.5% 증가한 100만 명에 달할 것으로 예상된다.

이 수치는 팬데믹 이전 수준의 약 90%까지 회복될 것으로 보인다.

JTB는 12월 27일과 28일이 주말에 겹치고 전통적인 새해 연휴 3일까지 더해져 여행객들이 더 긴 휴가를 활용하여 하와이와 유럽 등 장거리 여행지에 대한 수요가 증가할 것으로 예상했다.

이번 조사는 토요일부터 1월 5일까지의 연휴 기간을 대상으로 했다.

국내 여행을 포함한 총 여행객 수는 2.5% 증가한 3,987만 명으로 예상된다.

응답자 중 한국, 대만 등 근거리 해외 여행지를 선택하는 비율은 전년 대비 감소했으며, 4~6박 여행이 증가했다.

1인당 평균 지출액은 27만 5천 엔으로 2000년 이후 최고 수준으로 추정된다.

JTB 관계자는 엔화 약세가 지속되고 있지만 ""많은 소비자가 (상황에) 익숙해졌고, 해외여행을 떠나려는 소비자들이 여전히 존재한다""고 말했다.

JTB의 인기 상품은 유럽 전역의 시티투어 버스와 하와이의 리조트 호텔이다. 또한, 그랜드 이집트 박물관의 완전 개관 이후 이집트 여행 예약도 증가했다고 밝혔다.

국내에서는 자동차로 이동 가능한 단거리 가족 여행이 증가하고 있으며, 1박 2일 일정은 전체 여행의 약 40%를 차지한다.

이번 조사는 연말연시 및 새해 연휴 기간에 여행을 떠나거나 떠날 가능성이 있다고 응답한 2,060명을 대상으로 11월 13일까지 3일간 실시됐다.",https://www.japantimes.co.jp/news/2025/12/19/japan/new-year-travel-abroad-estimate/,재팬 타임즈,True,Economy
2025-12-19 17:34:20,"Fri, 19 Dec 2025 10:51:00 +0900",en-US,"일본과 뉴질랜드, 새로운 두 건의 협정으로 안보 관계 강화","일본과 뉴질랜드는 금요일 정보 보안 협정과 양국 군대가 연료, 식량, 용역을 공유할 수 있도록 하는 협정을 체결했다. 이는 양자 및 다자 군사 활동을 촉진하기 위한 조치다.

뉴질랜드 국방장관 주디스 콜린스는 도쿄에서 모테기 도시미쓰 외무상과 협정을 체결한 후 ""양국 간 방위 관계는 계속해서 강화되고 있다""고 재팬 타임스에 말했다.

콜린스 장관은 군수 지원 협정(ACSA)으로 정식 명칭된 군사 물류 협정에 대해 ""우리 군대는 이미 협력을 잘하고 있으며, 이 협정은 우리가 원활하게 협력하여 손쉽게 협력할 수 있도록 여건을 조성할 것""이라고 말했다.

이 협정은 식량, 연료, 탄약 공유 절차를 간소화할 뿐만 아니라 훈련 중 서로의 군사 시설을 사용할 수 있도록 한다. 뉴질랜드는 목요일 네덜란드와 유사한 협정을 체결한 후 일본이 이러한 협정을 체결한 10번째 국가가 되었다.

고이즈미 신지로 방위상과 함께 열린 기자 회견에서 콜린스 장관은 6월 양국 총리가 신속하게 추진하기로 약속한 결과인 이번 협정이 ""상호 운용성을 향상시키고 이미 긴밀한 유대를 강화할 것""이라고 말했다.

콜린스 장관은 ""우리는 파트너십의 가치를 이해한다. 우리는 함께하면 더 강하고, 함께하면 우리의 말과 행동이 더욱 강력해진다는 것을 알고 있다""고 언급하면서 일본과 중국 간의 긴장 고조에 대한 우려를 표명했다.

그녀는 ""뉴질랜드는 이견을 해소하는 최선의 방법으로 대화와 외교를 계속 장려하고 있다""며 웰링턴은 이를 ""현재 상황에서 나아가는 유일한 적절한 경로""로 보고 있다고 덧붙였다.

고이즈미 방위상은 특히 양국 해군 간의 합동 훈련 및 기항 형태로 최근 몇 년 동안 공동 활동이 탄력을 받으면서 양국 장관이 국방 협력을 심화하기로 합의했다고 발표했다.

금요일 도쿄에서 회담을 갖기 전 뉴질랜드 국방장관 주디스 콜린스와 방위상 고이즈미 신지로 | POOL / VIA JIJI

양국 협정은 양국 및 다자 군사 활동의 범위와 규모를 확대하는 데 핵심적이며, 양국은 합동 훈련을 강화하고 상호 운용성을 향상시키기 위해 노력하고 있다.

콜린스 장관은 ACSA에 대해 독점 인터뷰에서 ""이 협정은 우리 인력의 협력을 더욱 용이하게 할 것""이라고 말했다.

콜린스 장관은 ""우리는 안보 관계를 강화하고, 우리의 역할을 수행하며, 국제 규범 기반 질서를 유지하기 위해 일본과 같은 지역 파트너와 협력하기 위해 노력하고 있다""고 말했다.

그녀는 필리핀, 호주, 미국과 같은 뜻을 같이하는 국가의 해군과 함께 동중국해와 남중국해에서 합동 해상 순찰을 포함하여 양측 간의 교류가 증가하고 있다고 지적했다.

“전반적인 속도…”(이하 생략)",https://www.japantimes.co.jp/news/2025/12/19/japan/politics/new-zealand-defense-minister/,재팬 타임즈,True,Politics
2025-12-19 17:34:21,"Fri, 19 Dec 2025 10:51:00 +0900",en-US,태국은 캄보디아 국경 분쟁이 사기꾼과의 전쟁이기도 하다고 밝혔다.,"태국군이 캄보디아와의 치명적인 충돌을 사이버 범죄와의 싸움으로 재정의하며, 국경을 넘어 폭격을 감행한 새로운 동기를 제시했다. 폭격은 사기꾼들을 뿌리 뽑기 위한 것이라고 주장한다.

국경 전투에 참여한 한 군 부대는 이번 공격을 ""사기 부대와의 전쟁""이라고 칭하며, 이웃 국가인 캄보디아, 라오스, 미얀마에서 활동하는 초국가적 범죄 조직의 세계적인 위협에 맞서는 최전선에 있다고 이번 주에 밝혔다.

태국의 이러한 새로운 입장은 동남아시아에서 끓어오르는 두 가지 위기를 하나로 묶는다. 수십 명의 사망자와 50만 명의 이재민을 발생시킨 이웃 국가 간의 국경 전쟁, 그리고 주로 '돼지 도살' 및 콜센터 사기 수법을 통해 수십억 달러를 가로채는 광범위한 사기 생태계가 바로 그것이다.",https://www.japantimes.co.jp/news/2025/12/19/asia-pacific/crime-legal/thailand-reframe-cambodia-fight-scammers/,재팬 타임즈,True,Politics
2025-12-19 17:34:22,"Fri, 19 Dec 2025 10:32:00 +0900",en-US,"제이크 폴, 앤서니 조슈아와 맞붙으며 명성과 팔로워를 전면에 내세우다.","제이크 폴과 앤서니 조슈아는 금요일 밤 마이애미에서 펼쳐지는, 스포츠의 변화를 극명하게 보여주는 불균형한 대결을 통해 또 한 해 동안 복싱계에 일어난 지각 변동을 마무리할 예정이다. 이제 복싱에서는 온라인 인기가 펀치력만큼이나 중요해졌다.

크루저급에서 체급을 올린 유튜버 출신 복서 폴은, 2024년 9월 다니엘 두보아와의 IBF 헤비급 타이틀전에서 네 번이나 다운을 당하며 패배한 36세의 영국인, 전 헤비급 챔피언 조슈아를 상대로 자신의 명성을 쌓으려 한다.

폴은 전 복싱 영웅 무하마드 알리를 흉내 내며 ""아시다시피, 이건 복싱이고, 복싱 기술, 아웃복싱입니다. 그는 분명히 전진하며 압박하고, 더 큰 체격을 활용하겠죠. 저는 그저 미끄럽게 움직이며 나비처럼 날아 벌처럼 쏘아야 합니다.""라고 말했다.",https://www.japantimes.co.jp/sports/2025/12/19/more-sports/paul-joshua-mistmatch-fight/,재팬 타임즈,True,Others
2025-12-19 17:34:23,"Fri, 19 Dec 2025 10:10:00 +0900",en-US,'별과 달은 하늘의 구멍': 1960년대 향수가 낡은 욕망의 시각과 충돌하다,"1960년대 일본은 거리 시위부터 시위대가 입은 청바지에 이르기까지 표면적으로 서구의 1960년대와 유사했다. 그러나 당시 일본 영화에 등장하는 예술가나 급진적인 남성 캐릭터는 종종 여성에 대해 시대착오적인 시각을 가지고 있는데, 마치 상투 대신 긴 머리를 한 사무라이와 같다. 그들은 결코 자유로운 히피가 아니다.

최근의 예로는 베테랑 각본가 아라이 하루히코의 ""별과 달은 하늘의 구멍""이 있다. 요시유키 준노스케의 1966년 소설을 원작으로 한 이 에로틱 드라마는 1969년을 배경으로 흑백 사진부터 시대에 뒤떨어진 성 역학에 대한 관점까지 시대극의 외양과 느낌을 풍긴다.

주인공인 야조에 가쓰지(아야노 고)는 이혼한 지 13년 된 43세의 장발 소설가로 여성과의 정신적인 연결을 ""미심쩍다""고 말한다. 그러나 그는 여전히 전처를 그리워하며, 그의 마음속에서 그녀가 인근 공원의 그네에서 태평하게 흔들리는 모습을 반복해서 본다.",https://www.japantimes.co.jp/culture/2025/12/19/film/the-stars-and-moon-are-holes-in-the-sky/,재팬 타임즈,True,Others
2025-12-19 17:34:24,"Fri, 19 Dec 2025 10:05:00 +0900",en-US,"마두로는 독재자이지만, 그렇다고 미국의 쿠데타를 정당화할 수는 없다.","도널드 트럼프 미국 대통령 정부는 니콜라스 마두로 베네수엘라 대통령을 전복시키려 한다.

이를 위해 미국은 위협 및 압박 캠페인을 시작하여 베네수엘라의 경제적 생명줄인 유조선을 압류하고, 비밀 작전을 위협하며, 침공이 임박했음을 암시하고 있다.

미 행정부는 이러한 행위에 대해 많은 설명을 내놓았지만, 그 기저에는 트럼프 대통령의 마두로에 대한 반감이 깔려 있다. 이러한 행위가 합법적인지, 전략적 근거가 있는지, 대통령 지지자들의 지지를 받는지, 더 나아가 미국 대중의 지지를 받을 수 있을지는 불분명하다.",https://www.japantimes.co.jp/editorials/2025/12/19/maduro-autocracy-doesnt-legitimatize-us-coup/,재팬 타임즈,True,Politics
2025-12-19 17:34:25,"Fri, 19 Dec 2025 10:00:00 +0900",en-US,"2025년, 일본은 그 해 최고의 비디오 게임들을 위한 무대가 되었다.","프랑스에서 제작되었으며, 프랑스의 벨 에포크 시대(1871-1914)에서 큰 영감을 받아 파리 오페라 하우스의 밤처럼 멜로드라마틱한 음악과 스토리를 특징으로 하는 게임이 2025년 올해의 게임 기록을 세웠습니다. 그리고 일본의 도움이 없었다면 불가능했을 것입니다.

클레어 옵스큐어: 익스페디션 33은 올해 4월, 상대적으로 알려지지 않은 채 출시되었습니다. 하지만 프랑스 몽펠리에에 기반을 둔 Sandfall Interactive에서 개발한 이 게임은 곧 올해 최고의 게임 중 하나로 입소문이 나기 시작했습니다. 실시간 방어 패리와 공격 부스트로 강조된 턴제 전투와 몰락해가는 세계의 남은 것을 구하기 위해 불가능해 보이는 적과 싸우는 오합지졸 모험가들의 바로크 양식의 운명론적인 이야기라는 웅장한 재미는, 올해 그 어떤 게임도 따라올 수 없는 독특하고 세련된 몰입감 있는 경험을 선사했습니다.

주요 게임 시상식들도 이에 동의합니다. 11월, 클레어 옵스큐어: 익스페디션 33은 런던에서 열린 골든 조이스틱 어워드에서 7개의 트로피를 휩쓸며 (2020년의 '라스트 오브 어스 파트 II'와 함께 이 상의 역사상 최다 수상 공동 기록), 최고의 사운드트랙, 최고의 스토리텔링, 올해의 게임 상을 포함한 영예를 안았습니다. 12월 11일에는 로스앤젤레스에서 열린 더 게임 어워드가 찬사를 쏟아낼 차례였습니다. Sandfall Interactive는 (최고의 아트 디렉션, 최고의 연기 [고아 주인공 마엘 역의 성우 제니퍼 잉글리시], 올해의 게임 상을 포함하여) 9개의 상을 수상하며 쇼 역사상 새로운 기록을 세웠습니다.",https://www.japantimes.co.jp/life/2025/12/19/digital/clair-obscur-ghost-of-yotei-assassins-creed-shadows/,재팬 타임즈,True,Tech
